TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL
2022-09-23;BIABA.V;BIMASC3110220100.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;2.16;2.56;0;2.45;2.56;2.45;0;13.426;0.06;2.48;2.559;24243.04;9472;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIABB.V;BIMASC3110220090.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;3.09;3.52;0;3.52;3.52;3.52;0;13.916;0.06;0;3.52;105.6;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIABC.V;BIMASC3011220145.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.53;0.57;0;0.55;0.66;0.55;0;3.774;0.59;0.64;0.615;284784.75;463246;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIABD.V;BIMASC3011220130.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;0.98;0.97;0;0.97;1.12;1;0;2.041;1;0;1.089;57879.27;53138;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIABE.V;BIMASC3011220120.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;1.2;1.37;0;1.33;1.53;1.35;0;12.5;1.34;0;1.467;143707.79;97979;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIABF.V;BIMASC3011220105.00AKM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMAKM;PY;1;0;0;0;;0;2.2;2.52;0;2.36;2.6;2.36;0;7.273;0.06;0;2.558;25629.72;10021;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPU.V;BIMASP3009220095.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.02;0.02;0;0.01;0.02;0.01;0;-50;0.01;0.02;0.01;130.75;12575;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPV.V;BIMASP3009220087.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.02;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPW.V;BIMASP3009220079.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPX.V;BIMASP3009220072.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPY.V;BIMASP3110220106.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.21;0.17;0;0.17;0.17;0.17;0;-19.048;0.09;0.24;0.17;17;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAPZ.V;BIMASP3110220096.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.08;0;0;0;0;0;0;0;0.02;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQA.V;BIMASP3110220089.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.03;0.03;0;0.03;0.03;0.03;0;0;0.03;0.05;0.03;68.37;2279;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQB.V;BIMASP3110220080.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.02;0.02;0;0.01;0.03;0.03;0;50;0.02;0.03;0.02;790.04;40001;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQC.V;BIMASP3011220130.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;1.48;1.3;0;1.29;1.38;1.38;0;-6.757;1.26;0;1.315;394.5;300;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQD.V;BIMASP3011220115.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.75;0.68;0;0.61;0.68;0.68;0;-9.333;0.6;0;0.642;4091;6375;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQE.V;BIMASP3011220103.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.35;0.34;0;0.29;0.34;0.29;0;-17.143;0.28;0.33;0.316;571.5;1810;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIAQF.V;BIMASP3011220092.00AKM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMAKM;PY;1;0;0;0;;0;0.19;0;0;0;0;0;0;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIFK.V;BIMASC3009220080.90IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;3.83;4.29;0;4.15;4.3;4.15;0;8.355;4.03;4.08;4.22;2152.21;510;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIFL.V;BIMASC3009220088.90IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;3.35;0;0;0;0;0;0;0;3.23;3.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIFM.V;BIMASC3009220097.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;2.2;0;0;0;0;0;0;0;2.42;2.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIFN.V;BIMASC3009220105.10IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;1.56;1.85;0;1.85;1.85;1.85;0;18.59;1.63;1.69;1.85;185;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIFO.V;BIMASC3009220121.30IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;0.42;0.4;0;0.39;0.63;0.46;0;9.524;0.43;0.46;0.503;198814.92;395495;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGA.V;BIMASC3110220094.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;2.65;2.79;0;2.79;3.18;3.12;0;17.736;2.9;2.96;3.023;8278.91;2739;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGB.V;BIMASC3110220103.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;1.87;2.25;0;2.25;2.33;2.33;0;24.599;2.09;2.15;2.256;4849.5;2150;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGC.V;BIMASC3110220113.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;1.26;1.5;0;1.35;1.57;1.37;0;8.73;1.36;1.42;1.517;4039.56;2662;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGD.V;BIMASC3110220122.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;0.81;0.91;0;0.85;1.08;0.91;0;12.346;0.9;0.95;0.913;251953.98;275897;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGE.V;BIMASC3110220141.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;0.39;0.4;0;0.38;0.47;0.45;0;15.385;0.39;0.42;0.431;154675.06;359260;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGK.V;BIMASC3110220145.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;0.27;0.47;0;0.37;0.47;0.39;0;44.444;0.38;0.42;0.442;12679.89;28695;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIGL.V;BIMASC3110220150.00IYM00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMIYM;PY;1;0;0;0;;0;0.32;0.35;0;0.31;0.4;0.32;0;0;0.31;0.33;0.368;42095.51;114470;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRG.V;BIMASP3009220088.90IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0.01;0.02;0.01;263.49;26349;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRH.V;BIMASP3009220080.90IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.02;0.01;0;0.01;0.02;0.02;0;0;0.01;0.02;0.011;318.19;28823;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRI.V;BIMASP3009220076.80IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRJ.V;BIMASP3009220072.80IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.04;0.04;0;0.01;0.04;0.03;0;-25;0.01;0.03;0.026;0.45;17;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRK.V;BIMASP3009220064.70IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.03;0.02;0;0.02;0.02;0.02;0;-33.333;0.01;0.02;0.02;0.04;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRL.V;BIMASP3110220103.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.16;0.12;0;0.09;0.13;0.1;0;-37.5;0.09;0.1;0.116;19075.89;163763;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRM.V;BIMASP3110220094.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.04;0.06;0;0.02;0.06;0.03;0;-25;0.02;0.06;0.037;1.1;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRN.V;BIMASP3110220089.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.05;0;0;0;0;0;0;0;0.02;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIIRO.V;BIMASP3110220085.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.03;0.05;0;0.05;0.05;0.05;0;66.667;0.02;0.05;0.05;150.05;3001;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIISA.V;BIMASP3110220075.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.03;0.05;0;0.02;0.05;0.04;0;33.333;0.02;0.04;0.05;100.6;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIISG.V;BIMASP3110220115.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;0.84;0.66;0;0.56;0.66;0.65;0;-22.619;0.6;0.66;0.612;35120.4;57347;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BIISH.V;BIMASP3110220125.00IYM00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMIYM;PY;1;0;0;0;;0;1.36;1.11;0;1.11;1.11;1.11;0;-18.382;1.09;1.16;1.11;1.11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAT.V;BIMASC3009220093.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;2.9;0;0;0;0;0;0;0;2.85;2.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAU.V;BIMASC3009220101.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;2.26;0;0;0;0;0;0;0;2.07;2.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAV.V;BIMASC3009220106.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;1.36;0;0;0;0;0;0;0;1.6;1.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAW.V;BIMASC3009220110.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;1.18;1;0;1;1.5;1.24;0;5.085;1.24;1.28;1.265;185115.43;146372;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAX.V;BIMASC3009220118.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.53;0.62;0;0.56;0.77;0.56;0;5.66;0.6;0.62;0.662;73179.25;110500;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAY.V;BIMASC3110220124.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.79;1.04;0;1.04;1.04;1.04;0;31.646;0.98;1.02;1.04;1.04;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISAZ.V;BIMASC3110220136.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.48;0.59;0;0.54;0.59;0.54;0;12.5;0.53;0.55;0.563;1238;2200;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISBA.V;BIMASC3110220141.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.46;0;0;0;0;0;0;0;0.41;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISBB.V;BIMASC3110220147.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.28;0.28;0;0.28;0.35;0.3;0;7.143;0.3;0.31;0.302;22350.64;74002;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISBC.V;BIMASC3110220158.00GSI00000.1NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBIMGSI;PY;1;0;0;0;;0;0.15;0.2;0;0.18;0.2;0.19;0;26.667;0.17;0.18;0.182;28.83;158;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPO.V;BIMASP3009220063.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0.01;0.03;0;0.03;0.03;0.03;0;200;0.01;0.03;0.03;150;5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPP.V;BIMASP3009220072.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPQ.V;BIMASP3009220080.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPR.V;BIMASP3110220085.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0.06;0;0;0;0;0;0;0;0.06;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPS.V;BIMASP3110220096.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0.13;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BISPT.V;BIMASP3110220107.00GSI00000.1NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBIMGSI;PY;1;0;0;0;;0;0.38;0;0;0;0;0;0;0;0.29;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAS.V;XBANKC3009222310.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;8.29;0;0;0;0;0;0;0;7.38;7.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAT.V;XBANKC3009222520.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;20.84;0;0;0;0;0;0;0;5.35;5.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAU.V;XBANKC3009222940.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;2.59;2.55;0;1.65;2.58;1.65;0;-36.293;1.63;1.73;2.343;63249.39;27000;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAV.V;XBANKC3110223500.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;1.5;1.42;0;1.33;1.69;1.44;0;-4;1.26;1.36;1.528;106273.46;69543;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAW.V;XBANKC3110223820.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;0.91;1.01;0;0.88;1.98;0.97;0;6.593;0.98;1.98;0.982;12614.45;12841;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSAX.V;XBANKC3110224460.00GSI0000.01NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWBNXGSI;PY;1;0;0;0;;0;0.43;0.64;0;0.61;0.72;0.67;0;55.814;0.66;0.67;0.641;41801.98;65174;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSPO.V;XBANKP3009221780.00GSI0000.01NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBNXGSI;PY;1;0;0;0;;0;0.02;0.01;0;0.01;0.05;0.03;0;50;0.02;0.03;0.022;135.26;6245;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;BNSPP.V;XBANKP3110222710.00GSI0000.01NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWBNXGSI;PY;1;0;0;0;;0;0.43;0.39;0;0.39;0.47;0.46;0;6.977;0.46;0.48;0.4;119216.61;297987;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
